product	reactants	split	reactant_list	reactant_num	product_len	reactants_len
O=[N+]([O-])c1cc2nc(Cl)n([C@@H]3O[C@H](COCc4ccccc4)[C@@H](OCc4ccccc4)[C@H]3OCc3ccccc3)c2cc1[N+](=O)[O-]	ClC1O[C@H](COCc2ccccc2)[C@@H](OCc2ccccc2)[C@H]1OCc1ccccc1.O=[N+]([O-])c1cc2nc(Cl)[nH]c2cc1[N+](=O)[O-]	train	['ClC1O[C@H](COCc2ccccc2)[C@@H](OCc2ccccc2)[C@H]1OCc1ccccc1', 'O=[N+]([O-])c1cc2nc(Cl)[nH]c2cc1[N+](=O)[O-]']	2	103	102
Cc1[nH]nc2c1c(=O)n(CCCN)c1ccc(CCCO)cc21	Cc1[nH]nc2c1c(=O)n(CCCN)c1ccc(C#CCO)cc21	train	['Cc1[nH]nc2c1c(=O)n(CCCN)c1ccc(C#CCO)cc21']	1	39	40
CCc1cnc(Cl)c(-n2ncc(C(=O)O)c2C)c1	CCOC(=O)c1cnn(-c2cc(CC)cnc2Cl)c1C	train	['CCOC(=O)c1cnn(-c2cc(CC)cnc2Cl)c1C']	1	33	33
CC(C)(C)OC(=O)N1CCC(c2ccc(OCCCOc3ccc(F)cc3)cc2)C(O)C1	CC(C)(C)OC(=O)N1CCC(c2ccc(O)cc2)C(O)C1.Fc1ccc(OCCCBr)cc1	train	['CC(C)(C)OC(=O)N1CCC(c2ccc(O)cc2)C(O)C1', 'Fc1ccc(OCCCBr)cc1']	2	53	56
COc1ccc(-c2cccc3c(N)c(C(=O)NC4CC4)nnc23)c(OC)c1	COc1ccc(B(O)O)c(OC)c1.Nc1c(C(=O)NC2CC2)nnc2c(Br)cccc12	train	['COc1ccc(B(O)O)c(OC)c1', 'Nc1c(C(=O)NC2CC2)nnc2c(Br)cccc12']	2	47	54
COc1cc(CCOP(=O)(O)O)ccc1OC(=O)O[C@H](c1cc(C(F)(F)F)cc(C(F)(F)F)c1)[C@H](C)[NH2+]Cc1cc(C(F)(F)F)ccc1-c1cc(C(C)C)c(F)cc1OC	COc1cc(CCOP(=O)(O)O)ccc1OC(=O)O[C@H](c1cc(C(F)(F)F)cc(C(F)(F)F)c1)[C@H](C)N(Cc1cc(C(F)(F)F)ccc1-c1cc(C(C)C)c(F)cc1OC)C(=O)OC(C)(C)C.Cl	train	['COc1cc(CCOP(=O)(O)O)ccc1OC(=O)O[C@H](c1cc(C(F)(F)F)cc(C(F)(F)F)c1)[C@H](C)N(Cc1cc(C(F)(F)F)ccc1-c1cc(C(C)C)c(F)cc1OC)C(=O)OC(C)(C)C', 'Cl']	2	120	134
NS(=O)(=O)c1ccccc1S(=O)(=O)NC(=O)c1ccc(-c2cc3ccccc3o2)c(Br)c1	NS(=O)(=O)c1ccccc1S(=O)(=O)NC(=O)c1ccc(I)c(Br)c1.OB(O)c1cc2ccccc2o1	train	['NS(=O)(=O)c1ccccc1S(=O)(=O)NC(=O)c1ccc(I)c(Br)c1', 'OB(O)c1cc2ccccc2o1']	2	61	67
CC(C)S(=O)(=O)c1ncccc1-c1ccc(-c2cnc3[nH]ccc3c2)c(F)c1	CC(C)S(=O)(=O)c1ncccc1Br.CC1(C)OB(c2ccc(-c3cnc4[nH]ccc4c3)c(F)c2)OC1(C)C	train	['CC(C)S(=O)(=O)c1ncccc1Br', 'CC1(C)OB(c2ccc(-c3cnc4[nH]ccc4c3)c(F)c2)OC1(C)C']	2	53	72
N#Cc1ccc(OC2CCNCC2)cc1	CC(C)(C)OC(=O)N1CCC(Oc2ccc(C#N)cc2)CC1	train	['CC(C)(C)OC(=O)N1CCC(Oc2ccc(C#N)cc2)CC1']	1	22	38
CCCCN1CCCCCC1	C1CCCNCC1.CCCCBr	train	['C1CCCNCC1', 'CCCCBr']	2	13	16
c1ccc(CCOCCCCCCCCCOC2CCCCO2)cc1	BrCCCCCCCCCOC1CCCCO1.OCCc1ccccc1	train	['BrCCCCCCCCCOC1CCCCO1', 'OCCc1ccccc1']	2	31	32
CS(=O)(=O)c1ccc(Cl)c(N)c1	CS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1	train	['CS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1']	1	25	36
CC(C)(C)c1ccc(C2(O)Cc3ccccc3C2)cc1	CC(C)(C)c1ccc([Mg+])cc1.O=C1Cc2ccccc2C1	train	['CC(C)(C)c1ccc([Mg+])cc1', 'O=C1Cc2ccccc2C1']	2	34	39
COC(=O)C(C)(C)Sc1cccc(OCCn2ccc3ccccc32)c1	COC(=O)C(C)(C)Sc1cccc(O)c1.OCCn1ccc2ccccc21	train	['COC(=O)C(C)(C)Sc1cccc(O)c1', 'OCCn1ccc2ccccc21']	2	41	43
CCOC(=O)C1(c2ccc(-c3ccc(-c4onc(C)c4C(O)C(=O)NCCc4ccccc4)cc3)cc2)CC1	CCOC(=O)C1(c2ccc(B3OC(C)(C)C(C)(C)O3)cc2)CC1.Cc1noc(-c2ccc(Br)cc2)c1C(O)C(=O)NCCc1ccccc1	train	['CCOC(=O)C1(c2ccc(B3OC(C)(C)C(C)(C)O3)cc2)CC1', 'Cc1noc(-c2ccc(Br)cc2)c1C(O)C(=O)NCCc1ccccc1']	2	67	88
N#CC1(N2CCC3(CC2)C(=O)NCN3c2ccccc2)CCCCCC1	O=C1CCCCCC1.O=C1NCN(c2ccccc2)C12CCNCC2.[C-]#N	train	['O=C1CCCCCC1', 'O=C1NCN(c2ccccc2)C12CCNCC2', '[C-]#N']	3	42	45
CCOC(=O)c1cc(OCCN)cc(C(=O)OCC)n1	CCOC(=O)c1cc(OCCNC(=O)OC(C)(C)C)cc(C(=O)OCC)n1	train	['CCOC(=O)c1cc(OCCNC(=O)OC(C)(C)C)cc(C(=O)OCC)n1']	1	32	46
CC(C)(C)OC(=O)N(CCOS(C)(=O)=O)c1cn(-c2cccnc2)nc1Cl	CC(C)(C)OC(=O)N(CCO)c1cn(-c2cccnc2)nc1Cl.CS(=O)(=O)Cl	train	['CC(C)(C)OC(=O)N(CCO)c1cn(-c2cccnc2)nc1Cl', 'CS(=O)(=O)Cl']	2	50	53
CCOC(=O)CCCCN(Cc1ccc(C(=O)OC)cc1)C1CCc2cccc(OC)c2C1	CCOC(=O)CCCCBr.COC(=O)c1ccc(CNC2CCc3cccc(OC)c3C2)cc1	train	['CCOC(=O)CCCCBr', 'COC(=O)c1ccc(CNC2CCc3cccc(OC)c3C2)cc1']	2	51	52
CC=Cc1cccc(OCOC)c1	CCCc1cccc(OCOC)c1	train	['CCCc1cccc(OCOC)c1']	1	18	17
CCOC(=O)c1cc(C#N)cs1	CCOC(=O)c1cc(Br)cs1.N#C[Cu]	train	['CCOC(=O)c1cc(Br)cs1', 'N#C[Cu]']	2	20	27
N#Cc1cnc2c(Br)cc([N+](=O)[O-])cc2c1NC1CCCCCC1	N#Cc1cnc2c(Br)cc([N+](=O)[O-])cc2c1Cl.NC1CCCCCC1	train	['N#Cc1cnc2c(Br)cc([N+](=O)[O-])cc2c1Cl', 'NC1CCCCCC1']	2	45	48
COc1ccc(Cl)cc1CC(CNC(=O)OC(C)(C)C)C(=O)O	COC(=O)C(CNC(=O)OC(C)(C)C)Cc1cc(Cl)ccc1OC	train	['COC(=O)C(CNC(=O)OC(C)(C)C)Cc1cc(Cl)ccc1OC']	1	40	41
COc1cccc(-c2cc3c(s2)c(I)nn3C(=O)OC(C)(C)C)c1	CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.COc1cccc(-c2cc3[nH]nc(I)c3s2)c1	train	['CC(C)(C)OC(=O)OC(=O)OC(C)(C)C', 'COc1cccc(-c2cc3[nH]nc(I)c3s2)c1']	2	44	61
COCC1CN(c2ccc(Cl)c(OC)c2)CCN1C(=O)OC(C)(C)C	CI.COc1cc(N2CCN(C(=O)OC(C)(C)C)[C@@H](CO)C2)ccc1Cl	train	['CI', 'COc1cc(N2CCN(C(=O)OC(C)(C)C)[C@@H](CO)C2)ccc1Cl']	2	43	50
CC(O)(c1ccc(C(F)(F)F)cc1)C1CC1	CC(=O)c1ccc(C(F)(F)F)cc1.CC(O)(c1ccc(Cl)cc1)C1CC1	train	['CC(=O)c1ccc(C(F)(F)F)cc1', 'CC(O)(c1ccc(Cl)cc1)C1CC1']	2	30	49
CCCCSC(Cc1ccc(Cl)cc1Cl)n1ccnc1	CCCCS.Clc1ccc(CC(Cl)n2ccnc2)c(Cl)c1	train	['CCCCS', 'Clc1ccc(CC(Cl)n2ccnc2)c(Cl)c1']	2	30	35
COc1cccc2cccnc12	CI.Oc1cccc2cccnc12	train	['CI', 'Oc1cccc2cccnc12']	2	16	18
CCOC(=O)Nc1ccc2oc3c(c2c1)CCCCC3	CCOC(=O)Cl.Nc1ccc2oc3c(c2c1)CCCCC3	train	['CCOC(=O)Cl', 'Nc1ccc2oc3c(c2c1)CCCCC3']	2	31	34
CCOC(=O)C=C(C)[C@@H]1[C@H](NC(=O)OC(C)(C)C)C(=O)N1Cc1ccc(OC)cc1OC	CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.CCOC(=O)C=C(C)[C@@H]1[C@H](N)C(=O)N1Cc1ccc(OC)cc1OC	train	['CC(C)(C)OC(=O)OC(=O)OC(C)(C)C', 'CCOC(=O)C=C(C)[C@@H]1[C@H](N)C(=O)N1Cc1ccc(OC)cc1OC']	2	65	81
O=c1[nH]c2ccccc2n1C1CCN(CCCCn2cnc3ccccc32)CC1	ClCCCCn1cnc2ccccc21.O=c1[nH]c2ccccc2n1C1CCNCC1	train	['ClCCCCn1cnc2ccccc21', 'O=c1[nH]c2ccccc2n1C1CCNCC1']	2	45	46
COc1cc(Cl)c(I)cc1NCC(=O)N1CCN(C2CN(C(=O)OC(C)(C)C)C2)CC1	CC(C)(C)OC(=O)N1CC(N2CCNCC2)C1.COc1cc(Cl)c(I)cc1NCC(=O)O	train	['CC(C)(C)OC(=O)N1CC(N2CCNCC2)C1', 'COc1cc(Cl)c(I)cc1NCC(=O)O']	2	56	56
COC(=O)c1cc([N+](=O)[O-])ccc1OC(c1ccccc1)c1ccc(Cl)cc1Cl	COC(=O)c1cc([N+](=O)[O-])ccc1O.OC(c1ccccc1)c1ccc(Cl)cc1Cl	train	['COC(=O)c1cc([N+](=O)[O-])ccc1O', 'OC(c1ccccc1)c1ccc(Cl)cc1Cl']	2	55	57
Cc1cccc(C)c1NC(=O)CBr	Cc1cccc(C)c1N.O=C(Br)CBr	train	['Cc1cccc(C)c1N', 'O=C(Br)CBr']	2	21	24
Cc1noc(NS(=O)(=O)c2c(Cc3ccccc3)sc3ccccc23)c1Br	Cc1noc(N)c1Br.O=S(=O)(Cl)c1c(Cc2ccccc2)sc2ccccc12	train	['Cc1noc(N)c1Br', 'O=S(=O)(Cl)c1c(Cc2ccccc2)sc2ccccc12']	2	46	49
Cc1cn(-c2cc(NC(=O)c3ccc(C)c(C#Cc4cnc(NC(=O)OC(C)(C)C)s4)c3)cc(C(F)(F)F)c2)cn1	CC(C)(C)OC(=O)Nc1ncc(C#C[Si](C)(C)C)s1.Cc1cn(-c2cc(NC(=O)c3ccc(C)c(I)c3)cc(C(F)(F)F)c2)cn1	train	['CC(C)(C)OC(=O)Nc1ncc(C#C[Si](C)(C)C)s1', 'Cc1cn(-c2cc(NC(=O)c3ccc(C)c(I)c3)cc(C(F)(F)F)c2)cn1']	2	77	90
Cc1c(-c2ccc(N3CCOCC3)nc2)nc2cc(F)cc(F)c2c1Cl	CCCC[Sn](CCCC)(CCCC)c1ccc(N2CCOCC2)nc1.Cc1c(Cl)nc2cc(F)cc(F)c2c1Cl	train	['CCCC[Sn](CCCC)(CCCC)c1ccc(N2CCOCC2)nc1', 'Cc1c(Cl)nc2cc(F)cc(F)c2c1Cl']	2	44	66
O=C(NCc1ccc(Br)cc1F)c1cc2n(n1)CCCC2	NCc1ccc(Br)cc1F.O=C(O)c1cc2n(n1)CCCC2	train	['NCc1ccc(Br)cc1F', 'O=C(O)c1cc2n(n1)CCCC2']	2	35	37
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ncnc1OCCNS(C)(=O)=O	COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ncnc1OCCN.CS(=O)(=O)Cl	train	['COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ncnc1OCCN', 'CS(=O)(=O)Cl']	2	63	66
O=C(O)c1c[nH]c2c(F)cc(I)cc2c1=O	CCOC(=O)c1c[nH]c2c(F)cc(I)cc2c1=O	train	['CCOC(=O)c1c[nH]c2c(F)cc(I)cc2c1=O']	1	31	33
CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)OCC(C)(C)NC(=O)OC(C)(C)C	CC(C)(CO)NC(=O)OC(C)(C)C.CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)O	train	['CC(C)(CO)NC(=O)OC(C)(C)C', 'CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)O']	2	57	59
COC(=O)C(Cc1ccc(O)cc1)NC(=O)OC(C)(C)C	CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.COC(=O)C(N)Cc1ccc(O)cc1	train	['CC(C)(C)OC(=O)OC(=O)OC(C)(C)C', 'COC(=O)C(N)Cc1ccc(O)cc1']	2	37	53
O=S(=O)(Oc1cccc(OCCN2CCNCC2)c1)c1ccccc1Cl	CC(C)(C)OC(=O)N1CCN(CCOc2cccc(OS(=O)(=O)c3ccccc3Cl)c2)CC1	train	['CC(C)(C)OC(=O)N1CCN(CCOc2cccc(OS(=O)(=O)c3ccccc3Cl)c2)CC1']	1	41	57
CCOC(=O)c1cc2ccc(CN(Cc3ccccc3)S(=O)(=O)c3ccccc3)cc2s1	CCOC(=O)c1cc2ccc(CNCc3ccccc3)cc2s1.O=S(=O)(Cl)c1ccccc1	train	['CCOC(=O)c1cc2ccc(CNCc3ccccc3)cc2s1', 'O=S(=O)(Cl)c1ccccc1']	2	53	54
Nc1cc(F)cc2c1OCCC21SC(=O)NC1=O	O=C1NC(=O)C2(CCOc3c([N+](=O)[O-])cc(F)cc32)S1	train	['O=C1NC(=O)C2(CCOc3c([N+](=O)[O-])cc(F)cc32)S1']	1	30	45
COC(=O)c1ccc(-c2cc(O)ccc2F)c(C2=CCCC2(C)C)c1	CC1(C)CCC=C1c1cc(C(=O)O)ccc1-c1cc(O)ccc1F.CO	train	['CC1(C)CCC=C1c1cc(C(=O)O)ccc1-c1cc(O)ccc1F', 'CO']	2	44	44
Cc1nc(-c2cccc(NC(=O)c3c(F)cccc3F)c2)c(-c2ccnc(Nc3ccc(OCCN(C)C)c(F)c3)n2)s1	CN(C)CCOc1ccc(N)cc1F.Cc1nc(-c2cccc(NC(=O)c3c(F)cccc3F)c2)c(-c2ccnc(Cl)n2)s1	train	['CN(C)CCOc1ccc(N)cc1F', 'Cc1nc(-c2cccc(NC(=O)c3c(F)cccc3F)c2)c(-c2ccnc(Cl)n2)s1']	2	74	75
CCN(CC)c1ccc(N)cc1C#N	CCN(CC)c1ccc([N+](=O)[O-])cc1C#N	train	['CCN(CC)c1ccc([N+](=O)[O-])cc1C#N']	1	21	32
CC(O)C(O)c1ccc(C(=O)O)nc1	COC(=O)c1ccc(C(O)C(C)O)cn1	train	['COC(=O)c1ccc(C(O)C(C)O)cn1']	1	25	26
CCOC(=O)Cc1ccc(OC)c(Oc2ccc([N+](=O)[O-])cc2CN(CC)C(=O)OCc2ccccc2)c1	CCNCc1cc([N+](=O)[O-])ccc1Oc1cc(CC(=O)OCC)ccc1OC.O=C(Cl)OCc1ccccc1	train	['CCNCc1cc([N+](=O)[O-])ccc1Oc1cc(CC(=O)OCC)ccc1OC', 'O=C(Cl)OCc1ccccc1']	2	67	66
CCn1c2ccccc2c2cccc(CO)c21	CCn1c2ccccc2c2cccc(C(=O)OC)c21	train	['CCn1c2ccccc2c2cccc(C(=O)OC)c21']	1	25	30
N#CCC1(c2cccc3ccccc23)CCCC1	CS(=O)(=O)OCC1(c2cccc3ccccc23)CCCC1.[C-]#N	train	['CS(=O)(=O)OCC1(c2cccc3ccccc23)CCCC1', '[C-]#N']	2	27	42
CCOc1cc(N)[n+]([O-])c(N)n1	CCO.Nc1cc(Cl)nc(N)[n+]1[O-]	train	['CCO', 'Nc1cc(Cl)nc(N)[n+]1[O-]']	2	26	27
O=C(Cn1ccnc1-c1ccccc1)OCc1ccccc1	O=C(CBr)OCc1ccccc1.c1ccc(-c2ncc[nH]2)cc1	train	['O=C(CBr)OCc1ccccc1', 'c1ccc(-c2ncc[nH]2)cc1']	2	32	40
CCCc1nnc(NC(=O)NC)s1	CCCc1nnc(N)s1.CN=C=O	train	['CCCc1nnc(N)s1', 'CN=C=O']	2	20	20
C[C@H]1COCCN1c1cc(CS(C)(=O)=O)nc(-c2ccc(N)cc2)n1	C[C@H]1COCCN1c1cc(CS(C)(=O)=O)nc(-c2ccc(NC(=O)OC(C)(C)C)cc2)n1	train	['C[C@H]1COCCN1c1cc(CS(C)(=O)=O)nc(-c2ccc(NC(=O)OC(C)(C)C)cc2)n1']	1	48	62
CCC[C@@H](N)C(=O)N1CC(F)C1	CCC[C@@H](NC(=O)OC(C)(C)C)C(=O)N1CC(F)C1	train	['CCC[C@@H](NC(=O)OC(C)(C)C)C(=O)N1CC(F)C1']	1	26	40
O=C(Nc1cccnc1)Oc1ccccc1	Nc1cccnc1.O=C(Cl)Oc1ccccc1	train	['Nc1cccnc1', 'O=C(Cl)Oc1ccccc1']	2	23	26
COc1ccc(C(=O)C(=O)c2ccnc(-c3cccc(C#N)c3)c2)cc1	COc1ccc(C(=O)C(=O)c2ccnc(Cl)c2)cc1.N#Cc1cccc(B(O)O)c1	train	['COc1ccc(C(=O)C(=O)c2ccnc(Cl)c2)cc1', 'N#Cc1cccc(B(O)O)c1']	2	46	53
C=CCN1C(=O)[C@@H](NC(=O)OC(C)(C)C)[C@@H](C)Oc2ccc(F)cc21	C=CCBr.C[C@H]1Oc2ccc(F)cc2NC(=O)[C@H]1NC(=O)OC(C)(C)C	train	['C=CCBr', 'C[C@H]1Oc2ccc(F)cc2NC(=O)[C@H]1NC(=O)OC(C)(C)C']	2	56	53
O=CC1(c2ccccc2)c2ccccc2-c2ccccc21	OCC1(c2ccccc2)c2ccccc2-c2ccccc21	train	['OCC1(c2ccccc2)c2ccccc2-c2ccccc21']	1	33	32
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2nc(CN3CCC(F)(F)CC3)n(C)c2n1	Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2nc(CBr)n(C)c2n1.FC1(F)CCNCC1	train	['Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2nc(CBr)n(C)c2n1', 'FC1(F)CCNCC1']	2	58	59
COC(=O)CN1C(=O)c2ccc(Br)cc2C1=O	COC(=O)CBr.O=C1NC(=O)c2cc(Br)ccc21	train	['COC(=O)CBr', 'O=C1NC(=O)c2cc(Br)ccc21']	2	31	34
O=C(Cn1c(-c2ccc(Cl)cc2)nc2cccnc21)N1CCSC1	C1CSCN1.O=C(O)Cn1c(-c2ccc(Cl)cc2)nc2cccnc21	train	['C1CSCN1', 'O=C(O)Cn1c(-c2ccc(Cl)cc2)nc2cccnc21']	2	41	43
CC(C)=CC[C@H]1C[C@@]23C[C@@H](CC=C(C)C)C(C)(C)[C@@](CC=C(C)C)(C(=O)C(C(=O)c4ccc(O)c(O)c4)=C2OC1(C)C)C3=O	C=C(C)[C@@H](CC=C(C)C)C[C@@]12C[C@@H](CC=C(C)C)C(C)(C)[C@@](CC=C(C)C)(C(=O)C(C(=O)c3ccc(O)c(O)c3)=C1O)C2=O	train	['C=C(C)[C@@H](CC=C(C)C)C[C@@]12C[C@@H](CC=C(C)C)C(C)(C)[C@@](CC=C(C)C)(C(=O)C(C(=O)c3ccc(O)c(O)c3)=C1O)C2=O']	1	104	106
Cn1cc2c(ccc3c(=O)c(-c4ccc(C5(N)CCC5)cc4)c(-c4ccccc4)oc32)n1	Cn1cc2c(ccc3c(=O)c(-c4ccc(C5(NC(=O)OC(C)(C)C)CCC5)cc4)c(-c4ccccc4)oc32)n1	train	['Cn1cc2c(ccc3c(=O)c(-c4ccc(C5(NC(=O)OC(C)(C)C)CCC5)cc4)c(-c4ccccc4)oc32)n1']	1	59	73
C[C@@H](NC(=O)C12CCC(NCC(=O)N3C[C@@H](F)C[C@H]3C#N)(CC1)CC2)c1ccccc1	C[C@@H](N)c1ccccc1.N#C[C@@H]1C[C@H](F)CN1C(=O)CNC12CCC(C(=O)O)(CC1)CC2	train	['C[C@@H](N)c1ccccc1', 'N#C[C@@H]1C[C@H](F)CN1C(=O)CNC12CCC(C(=O)O)(CC1)CC2']	2	68	70
CNc1cc(NS(=O)(=O)c2cccc(Cl)c2)nc(NC)n1	CN.CNc1nc(Cl)cc(NS(=O)(=O)c2cccc(Cl)c2)n1	train	['CN', 'CNc1nc(Cl)cc(NS(=O)(=O)c2cccc(Cl)c2)n1']	2	38	41
Cc1ccc2c(OCCN3CCC(Oc4ccc5c(c4)NC(=O)CC5)CC3)cccc2n1	Cc1ccc2c(OCCBr)cccc2n1.O=C1CCc2ccc(OC3CCNCC3)cc2N1	train	['Cc1ccc2c(OCCBr)cccc2n1', 'O=C1CCc2ccc(OC3CCNCC3)cc2N1']	2	51	50
CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(C(O)c5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1	CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(C(=O)c5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1	train	['CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(C(=O)c5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1']	1	74	75
Cc1noc(C)c1-c1cnc2c(-c3ccc(C(F)F)cc3)cn(CC3CCC(F)(F)CC3)c2c1	Cc1noc(C)c1-c1cnc2c(B(O)O)cn(CC3CCC(F)(F)CC3)c2c1.FC(F)c1ccc(Br)cc1	train	['Cc1noc(C)c1-c1cnc2c(B(O)O)cn(CC3CCC(F)(F)CC3)c2c1', 'FC(F)c1ccc(Br)cc1']	2	60	67
O=[N+]([O-])c1ccccc1NC1CC1	NC1CC1.O=[N+]([O-])c1ccccc1F	train	['NC1CC1', 'O=[N+]([O-])c1ccccc1F']	2	26	28
Cc1[nH]cc2c(=O)n(-c3ccc(Cl)cc3)nc-2c1-c1cccc(C(=O)N2CCCC2)c1	C1CCNC1.Cc1[nH]cc2c(=O)n(-c3ccc(Cl)cc3)nc-2c1-c1cccc(C(=O)O)c1	train	['C1CCNC1', 'Cc1[nH]cc2c(=O)n(-c3ccc(Cl)cc3)nc-2c1-c1cccc(C(=O)O)c1']	2	60	62
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1=O	COc1ccccc1OCC(O)CN1CCNCC1=O.Cc1cccc(C)c1NC(=O)CCl	train	['COc1ccccc1OCC(O)CN1CCNCC1=O', 'Cc1cccc(C)c1NC(=O)CCl']	2	48	49
O=C1CCC2(CCNC2)CC1	C1CC2(CCC3(CC2)OCCO3)CN1	train	['C1CC2(CCC3(CC2)OCCO3)CN1']	1	18	24
Cc1c(CNC2CC2)ccnc1Cl	Cc1c(C=O)ccnc1Cl.NC1CC1	train	['Cc1c(C=O)ccnc1Cl', 'NC1CC1']	2	20	23
CN1CCN(Cc2c(CO)c(Cl)nc3cc4c(cc23)OCCO4)CC1	COC(=O)c1c(Cl)nc2cc3c(cc2c1CN1CCN(C)CC1)OCCO3	train	['COC(=O)c1c(Cl)nc2cc3c(cc2c1CN1CCN(C)CC1)OCCO3']	1	42	45
COc1ccc2c(c1)OCC2CC(=O)O	COc1ccc2c(CC(=O)O)coc2c1	train	['COc1ccc2c(CC(=O)O)coc2c1']	1	24	24
CC(C)c1nc(COCc2ccccc2)n(CC(C)(C)O)c1Sc1cc(Cl)cc(Cl)c1	CC(=O)Cn1c(COCc2ccccc2)nc(C(C)C)c1Sc1cc(Cl)cc(Cl)c1.C[Mg+]	train	['CC(=O)Cn1c(COCc2ccccc2)nc(C(C)C)c1Sc1cc(Cl)cc(Cl)c1', 'C[Mg+]']	2	53	58
CN(C)c1ccc(-c2cnc3ccc(N[C@H]4CC[C@H](O)CC4)nn23)cn1	CN(C)c1ccc(B(O)O)cn1.O[C@H]1CC[C@H](Nc2ccc3ncc(I)n3n2)CC1	train	['CN(C)c1ccc(B(O)O)cn1', 'O[C@H]1CC[C@H](Nc2ccc3ncc(I)n3n2)CC1']	2	51	57
CC(C)(C)OC(=O)Cc1ccccc1CNC(=O)OCc1ccccc1	CC(C)(C)OC(=O)Cc1ccccc1CN.O=C(Cl)OCc1ccccc1	train	['CC(C)(C)OC(=O)Cc1ccccc1CN', 'O=C(Cl)OCc1ccccc1']	2	40	43
COc1cc(C)c(C=C2C(=O)Nc3ccc(Br)cc32)cc1C(C)C	COc1cc(C)c(C=O)cc1C(C)C.O=C1Cc2cc(Br)ccc2N1	train	['COc1cc(C)c(C=O)cc1C(C)C', 'O=C1Cc2cc(Br)ccc2N1']	2	43	43
CC1(OS(N)(=O)=O)CC1	CC1(O)CC1.NS(=O)(=O)Cl	train	['CC1(O)CC1', 'NS(=O)(=O)Cl']	2	19	22
COc1ccc(Cn2cc(-c3nc(NC(=O)OC(C)(C)C)sc3CO)c(C(C)O)n2)cc1	COc1ccc(Cn2cc(-c3nc(NC(=O)OC(C)(C)C)sc3C=O)c(C(C)O)n2)cc1	train	['COc1ccc(Cn2cc(-c3nc(NC(=O)OC(C)(C)C)sc3C=O)c(C(C)O)n2)cc1']	1	56	57
CS(=O)(=O)c1ccc(Oc2cc(Cl)ccc2CCc2nnn[nH]2)c(Cl)c1	CS(=O)(=O)c1ccc(Oc2cc(Cl)ccc2CCC#N)c(Cl)c1.[N-]=[N+]=[N-]	train	['CS(=O)(=O)c1ccc(Oc2cc(Cl)ccc2CCC#N)c(Cl)c1', '[N-]=[N+]=[N-]']	2	49	57
CCC[C@@H]1C[C@H](N(C)C(C)C)CC[C@@H]1N1CC[C@H](Nc2ccnc3ccc(C(F)(F)F)cc23)C1=O	CCC[C@@H]1C[C@H](N(C)C(C)C)CC[C@@H]1N1CC[C@H](N)C1=O.FC(F)(F)c1ccc2nccc(Cl)c2c1	train	['CCC[C@@H]1C[C@H](N(C)C(C)C)CC[C@@H]1N1CC[C@H](N)C1=O', 'FC(F)(F)c1ccc2nccc(Cl)c2c1']	2	76	79
Fc1cc(Cl)ccc1C=Cc1nc(COc2ncc(CCCCn3ccnn3)cn2)co1	Clc1ncc(CCCCn2ccnn2)cn1.OCc1coc(C=Cc2ccc(Cl)cc2F)n1	train	['Clc1ncc(CCCCn2ccnn2)cn1', 'OCc1coc(C=Cc2ccc(Cl)cc2F)n1']	2	48	51
CCOC(=O)c1nn2c(c1OCc1ccccc1)C(=O)N(C)CC2C#N	CCOC(=O)c1nn2c(c1OCc1ccccc1)C(=O)N(C)CC2C(N)=O	train	['CCOC(=O)c1nn2c(c1OCc1ccccc1)C(=O)N(C)CC2C(N)=O']	1	43	46
Nc1ccc(C(=O)CN2CCN(Cc3ccccc3)CC2)cc1	O=C(CN1CCN(Cc2ccccc2)CC1)c1ccc([N+](=O)[O-])cc1	train	['O=C(CN1CCN(Cc2ccccc2)CC1)c1ccc([N+](=O)[O-])cc1']	1	36	47
